from_totally_fake_account,Alcohol,Bar/Pub,Books,Children,Clothing,Coffee Shop,Eating Out,Electronics,Entertainment,Exercise,High Street,Home,Pet,Supermarket,total_spending
3362.0,69.97,3661.47,35.0,2084.0,446.0,632.45,1711.79,0.0,749.88,39.0,111.36,145.0,0.0,3284.56,12970.48
3378.0,8.99,3787.54,422.0,239.0,0.0,119.61,1839.0,0.0,46.0,0.0,25.45,0.0,25.0,2436.65,8949.24
3381.0,80.97,3152.93,0.0,57.0,0.0,153.27,1327.3799999999999,0.0,67.0,0.0,0.0,94.0,20.0,4250.97,9203.52
3395.0,103.96999999999998,4578.78,0.0,171.0,237.0,874.49,2542.18,0.0,780.88,0.0,51.0,16.0,22.0,3209.94,12587.24
3402.0,0.0,4361.83,27.0,81.0,193.0,60.96,1627.24,94.0,343.88,0.0,20.0,0.0,291.0,1416.43,8516.34
3417.0,154.97,4270.45,724.0,68.0,2007.0,115.39,1653.78,0.0,727.88,111.0,141.37,1837.0,308.0,2815.62,14934.46
3431.0,104.97,4297.82,30.0,1717.0,95.0,713.06,2625.85,0.0,29.0,84.0,0.0,0.0,15.0,3644.37,13356.07
3456.0,73.99000000000001,3770.79,37.0,2186.0,0.0,1895.05,1520.65,0.0,441.88,0.0,33.64,51.0,65.0,5746.46,15821.46
3458.0,38.989999999999995,4361.85,20.0,2268.0,1337.0,2033.62,2033.08,0.0,846.0,114.0,476.0,1410.0,0.0,2803.89,17742.43
3465.0,0.0,5110.66,30.0,1517.0,171.0,649.29,1626.83,158.0,420.0,0.0,148.91,243.0,399.0,5776.66,16250.349999999999
3472.0,59.98,3870.56,5.0,1941.0,2041.0,468.5,1639.1,0.0,714.0,0.0,100.82,1241.0,0.0,1432.19,13513.150000000001
3498.0,104.97999999999999,4608.3,425.0,1645.0,66.0,2075.87,1821.15,1299.0,93.0,112.0,312.91,153.0,0.0,5894.7300000000005,18610.94
3512.0,254.95999999999998,3297.49,20.0,1445.0,48.0,488.9,1456.82,0.0,20.0,0.0,38.18,0.0,0.0,3160.02,10229.369999999999
3521.0,94.97999999999999,4909.38,613.0,93.0,0.0,142.35,1359.19,236.0,460.88,0.0,14.09,0.0,15.0,3733.29,11671.16
3559.0,74.99,3046.46,47.0,61.0,2253.0,578.55,1196.26,164.0,360.0,75.0,2587.75,1112.0,65.0,915.75,12536.76
3575.0,58.97,4385.67,238.0,2210.0,90.0,768.96,2611.86,0.0,138.0,0.0,107.91,34.0,5.0,4643.45,15291.82
3577.0,0.0,3827.84,355.0,1461.0,0.0,517.73,1574.45,337.0,16.0,66.0,2511.18,176.0,20.0,876.66,11738.859999999999
3580.0,0.0,4276.84,35.0,0.0,41.0,2072.32,1493.84,2707.0,518.88,0.0,0.0,90.0,0.0,727.74,11962.619999999999
3582.0,39.98,4378.1,42.0,55.0,1705.0,20.95,2003.7,0.0,347.88,82.0,418.82,964.0,72.0,416.55,10545.979999999998
3599.0,12.0,4075.14,0.0,0.0,123.0,2190.55,1440.72,1008.0,374.88,0.0,468.45,177.0,10.0,3474.9,13354.64
3602.0,24.99,4490.08,407.0,118.0,0.0,615.46,1621.97,296.0,120.0,0.0,2848.58,310.0,0.0,1272.54,12124.619999999999
3615.0,58.980000000000004,4710.25,59.0,1777.0,306.0,599.88,1702.09,0.0,414.0,0.0,117.18,199.0,0.0,4412.87,14356.25
3634.0,30.0,3913.5,0.0,1605.0,1817.0,678.37,1910.21,0.0,729.88,0.0,80.0,849.0,0.0,1269.99,12882.949999999999
3638.0,58.980000000000004,4066.72,35.0,79.0,471.0,2049.39,1596.18,159.0,393.88,0.0,85.0,173.0,0.0,3318.06,12485.21
3642.0,0.0,3993.16,544.0,108.0,0.0,511.33,1782.67,0.0,17.0,59.0,0.0,0.0,0.0,4728.9400000000005,11744.1
3650.0,33.989999999999995,5001.02,0.0,79.0,204.0,793.92,2525.94,0.0,497.0,0.0,142.64,0.0,5.0,1645.48,10927.99
3675.0,17.990000000000002,4628.72,28.0,201.0,0.0,61.809999999999995,2232.78,0.0,453.88,0.0,691.0,141.0,30.0,3683.81,12169.99
3694.0,49.99,4452.16,10.0,0.0,0.0,530.22,1653.45,0.0,699.88,0.0,25.45,79.0,0.0,1301.31,8801.46
3704.0,8.99,3527.48,8.0,0.0,3165.0,543.25,1814.75,0.0,376.88,94.0,590.73,1076.0,0.0,842.74,12047.819999999998
3712.0,24.99,5551.22,398.0,24.0,2285.0,276.55,1753.49,345.0,551.0,0.0,124.55,1523.0,0.0,1385.39,14242.189999999997
3765.0,139.97,4445.65,23.0,0.0,184.0,621.15,1230.87,0.0,47.0,0.0,2121.32,0.0,0.0,1095.55,9908.509999999998
3776.0,19.99,4325.48,481.0,1634.0,1613.0,69.08,1302.06,0.0,496.88,0.0,2628.73,1159.0,0.0,942.06,14671.279999999997
3786.0,54.98,4406.74,62.0,17.0,1618.0,513.15,1568.27,0.0,483.0,0.0,18.0,1597.0,15.0,2903.34,13256.48
3795.0,93.98,4640.35,15.0,99.0,309.0,684.37,1356.38,0.0,60.0,0.0,2587.68,20.0,0.0,1170.92,11036.68
3800.0,0.0,4167.39,0.0,124.0,1898.0,666.96,1608.14,0.0,140.0,0.0,39.09,848.0,2.0,6137.17,15630.75
3822.0,9.0,4919.69,625.0,123.0,1816.0,647.59,2041.52,0.0,166.0,0.0,7.0,868.0,22.0,1997.78,13242.58
3838.0,69.98,4766.69,5.0,115.0,1854.0,715.78,1932.61,0.0,196.0,0.0,0.0,1150.0,0.0,598.58,11403.64
3868.0,24.99,3643.6,0.0,2141.0,2079.0,1978.98,1774.45,0.0,72.0,0.0,41.55,448.0,5.0,3835.26,16043.83
3880.0,59.99,4027.48,1134.0,1348.0,156.0,653.21,2226.89,0.0,882.88,0.0,159.46,0.0,0.0,351.29,10999.199999999999
3890.0,79.98,4248.48,435.0,72.0,56.0,2175.4,1670.3700000000001,0.0,401.88,0.0,56.0,494.0,0.0,5943.72,15632.829999999998
3896.0,104.97999999999999,4106.42,544.0,1427.0,1692.0,784.0,2884.62,0.0,461.88,0.0,376.0,801.0,0.0,5792.45,18974.35
3905.0,33.989999999999995,3749.62,0.0,111.0,107.0,550.76,1627.88,0.0,492.88,84.0,2465.73,61.0,0.0,1032.57,10316.43
3907.0,167.95,4520.87,616.0,19.0,0.0,145.97,1678.67,639.0,459.0,0.0,16.82,109.0,15.0,3179.32,11566.599999999999
3934.0,86.99,4222.64,0.0,0.0,1247.0,86.43,1434.38,163.0,100.0,0.0,10.45,1598.0,0.0,3754.04,12702.93
3939.0,8.99,4995.53,549.0,35.0,409.0,2127.07,1686.43,0.0,485.88,1383.0,145.19,703.0,0.0,1064.38,13592.470000000001
3958.0,144.97,4250.11,45.0,210.0,398.0,146.99,1531.67,0.0,328.88,102.0,136.55,0.0,80.0,1018.29,8392.46
3970.0,0.0,4208.31,545.0,199.0,124.0,860.81,2662.75,0.0,60.0,56.0,394.82,23.0,0.0,4301.26,13434.95
3994.0,19.99,3484.31,0.0,1453.0,1702.0,17.95,1457.65,0.0,603.0,0.0,64.55,1051.0,22.0,1274.21,11149.66
4009.0,33.98,3244.68,5.0,151.0,0.0,2179.63,1687.44,0.0,363.0,0.0,34.09,0.0,0.0,1067.94,8766.76
4018.0,94.97999999999999,3622.5,35.0,32.0,1165.0,258.04,3408.08,0.0,517.0,120.0,20.91,753.0,0.0,4009.57,14036.079999999998
4021.0,38.980000000000004,3958.84,568.0,229.0,257.0,2200.68,1504.45,0.0,331.0,157.0,0.0,0.0,0.0,5729.45,14974.400000000001
4044.0,33.98,3942.06,0.0,69.0,60.0,2009.87,1779.88,0.0,54.0,0.0,59.73,0.0,0.0,2385.46,10393.98
4047.0,117.97,4358.06,10.0,86.0,118.0,462.84999999999997,1419.12,0.0,48.0,0.0,2264.07,0.0,15.0,1201.38,10100.45
4081.0,41.989999999999995,3987.95,8.0,56.0,96.0,588.35,1422.18,278.0,43.0,0.0,1836.56,0.0,550.0,1506.38,10414.41
4083.0,31.99,3898.02,491.0,0.0,0.0,139.13,1706.88,249.0,397.88,0.0,60.0,0.0,0.0,5941.43,12915.330000000002
4106.0,104.98,4158.87,272.0,56.0,2186.0,34.81,1337.76,0.0,389.88,0.0,92.28,1159.0,0.0,5395.51,15187.09
4107.0,164.97,3516.89,490.0,1204.0,105.0,747.78,2450.71,0.0,1181.88,99.0,56.0,31.0,0.0,5487.87,15535.099999999999
4125.0,124.97999999999999,3941.01,448.0,1337.0,0.0,1974.8,1402.96,0.0,150.0,0.0,31.82,13.0,0.0,592.27,10015.84
4141.0,9.0,4486.59,0.0,12.0,0.0,621.77,1444.79,0.0,835.88,0.0,25.45,0.0,0.0,5862.34,13297.82
4142.0,61.99,2909.81,15.0,2383.0,2914.0,561.73,1114.8,286.0,320.88,0.0,2431.92,777.0,0.0,1119.47,14895.599999999997
4148.0,138.95999999999998,4210.11,0.0,2723.0,1918.0,2029.09,1995.05,0.0,104.0,0.0,20.0,987.0,0.0,1074.06,15199.269999999999
4154.0,104.97999999999999,3403.02,467.0,1329.0,2068.0,563.61,1801.8,0.0,693.88,118.0,29.09,1589.0,0.0,5218.04,17385.42
4171.0,33.98,3848.07,0.0,133.0,88.0,114.55,1092.19,84.0,794.0,0.0,18.18,0.0,0.0,939.03,7145.000000000001
4177.0,49.99,4994.79,0.0,265.0,715.0,657.72,1527.88,0.0,66.0,1090.0,152.26999999999998,0.0,0.0,1225.74,10744.390000000001
4206.0,58.99,3522.66,20.0,0.0,2022.0,2135.04,1915.42,0.0,456.88,1255.0,2806.53,697.0,0.0,1273.15,16162.67
4212.0,117.97,3704.44,20.0,30.0,33.0,519.03,1322.46,265.0,408.88,80.0,67.73,276.0,60.0,989.0,7893.509999999999
4230.0,0.0,3757.96,445.0,0.0,0.0,15.1,1417.52,0.0,467.88,0.0,100.0,0.0,0.0,1137.33,7340.79
4239.0,259.94,4212.7,15.0,1459.0,427.0,548.55,1703.54,0.0,498.0,1031.0,114.0,233.0,0.0,4245.5,14747.23
4265.0,29.99,3327.48,0.0,1546.0,2126.0,810.01,2584.17,1075.0,728.0,72.0,3058.44,952.0,0.0,1213.03,17522.12
4276.0,108.97,4572.13,393.0,1406.0,94.0,709.93,1755.87,0.0,115.0,97.0,330.0,22.0,60.0,1741.54,11405.440000000002
4279.0,29.990000000000002,5256.93,10.0,140.0,0.0,2112.41,1537.86,0.0,272.0,0.0,2526.14,164.0,112.0,1004.07,13165.4
4301.0,0.0,3744.6,682.0,0.0,481.0,571.3,1708.09,0.0,728.88,83.0,0.0,19.0,0.0,3742.4,11760.27
4305.0,86.98,4962.98,30.0,2207.0,97.0,835.42,2997.75,250.0,366.88,0.0,0.0,176.0,0.0,530.26,12540.269999999999
4309.0,24.99,3485.39,268.0,1446.0,2820.0,622.9,1682.1,0.0,588.0,0.0,2597.37,1726.0,42.0,1138.42,16441.17
4313.0,0.0,3139.32,20.0,1419.0,0.0,2049.29,1390.44,0.0,394.88,103.0,133.27,0.0,0.0,5780.57,14429.769999999999
4324.0,129.97,4158.0,492.0,238.0,0.0,709.02,1449.55,0.0,783.88,63.0,24.27,6.0,5.0,3365.42,11424.11
4336.0,74.99,3987.85,0.0,149.0,116.0,605.17,1432.67,0.0,801.88,0.0,2658.89,0.0,0.0,1067.92,10894.37
4343.0,92.97999999999999,4067.06,0.0,2137.0,352.0,557.58,2071.56,0.0,408.88,0.0,56.0,148.0,0.0,1264.41,11155.47
4386.0,68.98,4878.0,20.0,0.0,591.0,497.78999999999996,1458.6299999999999,0.0,81.0,1686.0,185.27,0.0,0.0,636.21,10102.880000000001
4403.0,79.97,5523.12,398.0,42.0,192.0,611.35,1316.95,45.0,489.88,191.0,129.73,725.0,0.0,1050.89,10794.889999999998
4416.0,24.99,4113.97,0.0,63.0,203.0,1987.8999999999999,1544.12,0.0,446.88,0.0,2818.83,0.0,65.0,1001.36,12269.05
4428.0,24.99,3842.99,25.0,353.0,143.0,517.51,2656.16,0.0,155.0,0.0,70.0,177.0,371.0,1417.52,9753.17
4463.0,48.97,4240.22,415.0,58.0,138.0,783.02,2706.79,0.0,496.88,0.0,2323.2,0.0,37.0,1078.65,12325.729999999998
4465.0,61.99,2635.5,20.0,1205.0,0.0,1973.8,2240.1,0.0,58.0,0.0,28.0,616.0,0.0,1877.8600000000001,10716.25
4490.0,10.0,4348.09,798.0,211.0,1193.0,582.61,1766.02,0.0,577.0,112.0,529.81,755.0,0.0,3894.66,14777.189999999999
4494.0,103.96000000000001,5169.55,15.0,198.0,2157.0,562.28,1741.1299999999999,0.0,472.88,1350.0,37.45,1327.0,27.0,961.11,14122.36
4497.0,0.0,3705.39,50.0,90.0,2152.0,536.75,1548.77,0.0,348.88,0.0,113.82,1388.0,20.0,6253.2,16206.809999999998
4498.0,0.0,5077.97,30.0,1436.0,0.0,777.69,2685.17,0.0,101.0,66.0,2399.57,370.0,0.0,1007.25,13950.65
4511.0,87.97,4696.72,30.0,1688.0,736.0,134.95,1838.43,0.0,372.88,43.0,42.73,337.0,0.0,5708.57,15716.249999999998
4516.0,0.0,4195.29,10.0,0.0,124.0,2047.27,1337.66,0.0,817.88,0.0,142.0,88.0,0.0,1359.33,10121.429999999998
4518.0,18.990000000000002,3531.0,0.0,1659.0,481.0,522.65,1893.92,0.0,948.88,1524.0,0.0,19.0,0.0,1091.33,11689.769999999999
4526.0,84.98,4269.54,60.0,1455.0,2871.0,2036.23,1612.81,0.0,329.88,684.0,97.0,721.0,0.0,2514.97,16736.41
4548.0,74.99,5346.99,20.0,0.0,527.0,734.21,1724.76,0.0,161.0,0.0,0.0,79.0,0.0,3750.3,12418.25
4549.0,36.989999999999995,3909.13,0.0,158.0,1979.0,549.55,1300.83,0.0,135.0,69.0,64.09,1294.0,20.0,3646.25,13161.84
4555.0,74.99,3315.31,25.0,0.0,195.0,2182.35,2728.17,0.0,312.88,0.0,74.0,0.0,0.0,1560.17,10467.869999999999
4558.0,24.99,3586.97,0.0,70.0,2606.0,1980.6,1425.15,0.0,355.88,118.0,2818.11,1695.0,60.0,1091.01,15831.71
4559.0,10.0,3944.01,10.0,35.0,477.0,487.48,1891.28,0.0,127.0,0.0,394.0,35.0,0.0,1656.24,9067.01
4571.0,54.98,3481.09,12.0,0.0,0.0,479.35,1568.07,0.0,314.0,0.0,35.0,327.0,0.0,5652.54,11924.029999999999
4572.0,33.98,4263.34,711.0,341.0,277.0,763.67,2544.31,0.0,183.0,0.0,2253.97,0.0,90.0,1039.65,12500.919999999998
4585.0,19.99,4475.96,15.0,42.0,2204.0,2089.29,1771.91,0.0,40.0,0.0,2771.37,1229.0,0.0,1123.3,15781.82
4614.0,38.989999999999995,4167.82,0.0,0.0,323.0,358.51,2671.54,0.0,511.88,36.0,78.18,169.0,0.0,4696.45,13051.369999999999
4621.0,99.97999999999999,4154.92,27.0,35.0,55.0,585.18,1233.25,0.0,0.0,0.0,31.0,141.0,0.0,5374.7699999999995,11737.099999999999
4623.0,18.990000000000002,3885.32,0.0,1533.0,987.0,2104.33,2247.57,0.0,336.88,0.0,2569.4,691.0,0.0,970.46,15343.949999999997
4651.0,0.0,3692.09,10.0,2143.0,108.0,557.58,1783.47,0.0,303.88,0.0,32.73,0.0,0.0,604.79,9235.539999999997
4655.0,19.99,2930.25,419.0,1868.0,0.0,528.51,1346.33,0.0,47.0,0.0,0.0,86.0,0.0,4249.31,11494.39
4686.0,128.97,5595.31,8.0,171.0,129.0,577.14,1961.16,0.0,581.0,0.0,25.91,378.0,80.0,6020.82,15656.310000000001
4690.0,0.0,4191.59,506.0,1708.0,2640.0,823.35,2659.27,0.0,0.0,0.0,33.18,953.0,0.0,4092.93,17607.32
4691.0,10.0,4006.08,10.0,82.0,412.0,496.02,1537.86,235.0,315.88,0.0,15.0,0.0,15.0,2476.14,9610.98
4695.0,104.97999999999999,5259.32,5.0,81.0,0.0,639.18,1752.05,0.0,473.88,0.0,39.55,823.0,30.0,5416.4,14624.359999999999
4697.0,0.0,4268.3,0.0,1381.0,84.0,2359.32,2355.21,0.0,420.88,0.0,2834.45,243.0,2.0,1016.94,14965.1
4708.0,42.98,3848.78,792.0,260.0,200.0,122.52000000000001,1612.03,0.0,813.0,0.0,48.64,187.0,0.0,1105.3899999999999,9032.34
4710.0,75.97,4273.3,0.0,40.0,2168.0,2129.92,1463.66,0.0,16.0,0.0,2448.69,1712.0,558.0,1167.27,16052.810000000001
4717.0,179.96,4405.78,468.0,57.0,3281.0,801.09,2596.7,239.0,333.0,0.0,2498.2,584.0,22.0,998.33,16464.06
4731.0,99.97,3096.99,0.0,0.0,0.0,2020.98,2108.37,352.0,379.88,0.0,43.0,30.0,0.0,1796.03,9927.22
4739.0,0.0,3189.47,518.0,49.0,0.0,632.21,1445.03,0.0,55.0,0.0,321.64,53.0,0.0,3685.12,9948.470000000001
4754.0,29.99,2935.0,0.0,1586.0,0.0,586.89,2298.64,0.0,29.0,0.0,1899.71,0.0,0.0,1258.0,10623.23
4759.0,104.97999999999999,5100.72,12.0,75.0,154.0,626.05,1498.68,0.0,1214.88,325.0,138.99,1119.0,273.0,4264.64,14906.940000000002
4767.0,0.0,3793.21,43.0,64.0,314.0,817.09,2638.58,0.0,496.88,1235.0,367.91,0.0,0.0,1275.17,11044.84
4809.0,41.989999999999995,4280.51,547.0,1704.0,278.0,2052.25,1695.28,0.0,10.0,57.0,464.91,181.0,0.0,5580.6,16892.54
4815.0,29.99,5169.04,47.0,1813.0,299.0,633.27,1416.03,0.0,456.0,1158.0,32.0,207.0,0.0,3694.0499999999997,14954.38
4818.0,58.99,3908.92,25.0,16.0,378.0,808.17,2511.34,0.0,30.0,0.0,90.73,90.0,0.0,953.14,8870.289999999999
4819.0,96.99,4554.03,0.0,51.0,412.0,573.27,1552.4,0.0,814.0,941.0,0.0,44.0,2.0,4294.57,13335.259999999998
4820.0,74.99,3791.73,583.0,1542.0,1856.0,573.27,1925.52,0.0,1088.88,0.0,70.91,1621.0,2.0,1407.96,14537.259999999998
4823.0,10.0,4045.05,661.0,2547.0,1274.0,767.05,2848.29,0.0,679.0,0.0,164.08,1372.0,0.0,910.91,15278.38
4824.0,49.99,3938.59,22.0,0.0,1756.0,2077.45,1496.8799999999999,0.0,426.0,0.0,100.0,1573.0,5.0,1933.88,13378.79
4832.0,52.98,3677.06,27.0,1267.0,254.0,675.75,2810.48,243.0,749.88,1118.0,30.45,0.0,0.0,3620.87,14526.470000000001
4837.0,39.989999999999995,4525.1,45.0,158.0,0.0,779.92,3095.46,0.0,411.88,0.0,2478.95,90.0,52.0,1121.3,12797.599999999999
4838.0,38.989999999999995,4531.29,35.0,1642.0,2245.0,608.86,1473.96,0.0,899.88,56.0,73.72999999999999,1543.0,10.0,5380.56,18538.269999999997
4840.0,92.97,3880.73,680.0,89.0,2415.0,559.95,1414.09,0.0,43.0,0.0,2300.39,1296.0,0.0,1433.05,14204.179999999998
4861.0,12.0,3611.2400000000002,67.0,82.0,2240.0,292.17,2118.06,0.0,4.0,0.0,191.0,1220.0,615.0,4438.85,14891.32
4871.0,74.98,3350.99,389.0,133.0,0.0,665.56,2302.0,205.0,183.0,88.0,220.0,0.0,0.0,4054.37,11665.9
4875.0,210.95,5549.54,0.0,70.0,51.0,588.25,1629.3,2101.0,167.0,51.0,39.269999999999996,421.0,15.0,1815.9,12709.210000000001
4888.0,74.99,3341.57,0.0,88.0,0.0,2244.77,2613.87,0.0,45.0,0.0,124.72999999999999,0.0,30.0,3483.27,12046.2
4898.0,0.0,3263.29,0.0,114.0,0.0,2033.83,1587.95,0.0,344.88,0.0,0.0,120.0,5.0,2553.85,10022.8
4903.0,49.980000000000004,3235.78,27.0,89.0,61.0,711.05,1605.85,452.0,876.88,0.0,10.45,389.0,7.0,2091.71,9606.7
4905.0,74.99,4819.74,50.0,94.0,2216.0,563.0,1526.6,0.0,511.0,159.0,3045.79,782.0,0.0,1287.6299999999999,15129.749999999998
4930.0,63.98,4075.76,401.0,0.0,0.0,401.31,2970.9,0.0,770.88,78.0,1947.06,99.0,0.0,1503.83,12311.72
4931.0,74.99,4544.6,460.0,68.0,332.0,181.65,1471.92,180.0,4.0,0.0,60.0,87.0,30.0,5056.96,12551.119999999999
4955.0,162.95999999999998,4797.29,503.0,139.0,199.0,798.49,2522.28,0.0,732.0,0.0,7.27,197.0,15.0,1536.51,11609.800000000001
4958.0,74.98,5073.6,555.0,170.0,145.0,2039.92,1730.45,0.0,1136.88,1699.0,171.91,130.0,0.0,5575.11,18501.850000000002
4976.0,29.99,4139.01,314.0,19.0,0.0,572.37,1814.17,831.0,296.88,0.0,130.0,118.0,60.0,1627.3,9951.72
4993.0,0.0,4486.02,25.0,0.0,193.0,541.1,1554.91,0.0,121.0,0.0,97.0,655.0,0.0,5823.27,13496.300000000001
5001.0,70.98,4421.9,584.0,59.0,166.0,2058.65,1584.26,0.0,547.0,56.0,78.0,82.0,0.0,3888.67,13596.46
5039.0,9.0,3381.85,688.0,80.0,170.0,689.86,2151.91,0.0,826.88,0.0,2550.14,0.0,22.0,1107.91,11677.55
5057.0,29.99,3548.0,396.0,0.0,0.0,606.33,1904.22,0.0,457.88,0.0,156.09,0.0,0.0,1021.42,8119.93
5058.0,43.98,4369.88,12.0,184.0,1835.0,504.87,1867.56,0.0,41.0,0.0,2692.62,464.0,22.0,1149.57,13186.48
5063.0,44.98,3713.28,0.0,0.0,0.0,503.15,1913.7,0.0,0.0,0.0,2355.41,0.0,0.0,1090.75,9621.27
5068.0,49.98,4084.81,471.0,1943.0,1394.0,623.6,1457.65,0.0,52.0,0.0,546.45,392.0,0.0,1621.79,12636.279999999999
5093.0,74.99,3232.87,714.0,143.0,48.0,754.23,2978.22,0.0,10.0,133.0,0.0,0.0,0.0,3630.41,11718.72
5108.0,29.990000000000002,4674.49,42.0,154.0,1032.0,1990.75,1640.45,0.0,453.88,0.0,60.0,1016.0,0.0,6787.25,17880.809999999998
5119.0,94.97999999999999,4983.55,248.0,1372.0,40.0,690.53,1543.96,253.0,385.88,0.0,2462.7,376.0,20.0,1216.91,13687.509999999998
5127.0,114.97,3258.2,0.0,135.0,0.0,516.3,1402.66,0.0,400.88,0.0,132.27,0.0,0.0,960.43,6920.71
5164.0,0.0,4363.66,0.0,84.0,244.0,544.69,1637.9,0.0,416.88,0.0,0.0,175.0,0.0,1741.29,9207.42
5167.0,24.0,4810.93,15.0,93.0,212.0,33.5,1177.52,0.0,553.0,0.0,310.64,166.0,5.0,1148.68,8549.27
5173.0,18.0,4641.37,488.0,262.0,1898.0,292.2,2638.96,0.0,341.88,0.0,29.0,949.0,0.0,2573.99,14132.399999999998
5174.0,22.0,3089.02,0.0,50.0,279.0,2050.16,1557.6200000000001,256.0,859.88,0.0,573.0,426.0,0.0,6190.12,15352.8
5180.0,24.0,3148.0,10.0,1603.0,90.0,62.01,1840.14,0.0,387.88,0.0,2522.39,17.0,35.0,1203.89,10943.31
5198.0,8.99,4210.79,20.0,0.0,266.0,128.61,1554.18,0.0,336.88,0.0,349.55,88.0,0.0,317.53,7280.53
5200.0,0.0,3416.72,20.0,0.0,202.0,586.6,1968.48,0.0,79.0,0.0,2223.99,175.0,0.0,1352.35,10024.14
5215.0,274.94,4151.91,15.0,41.0,0.0,894.49,2985.08,0.0,369.88,0.0,272.0,228.0,331.0,5365.24,14928.539999999997
5219.0,24.99,4129.39,20.0,37.0,124.0,640.04,2052.94,0.0,0.0,112.0,46.36,99.0,37.0,1336.33,8659.05
5222.0,43.98,4725.22,0.0,57.0,191.0,713.54,1738.3,122.0,1024.88,0.0,110.0,286.0,0.0,2030.0,11041.92
5237.0,118.97999999999999,3693.43,17.0,0.0,0.0,486.77,1277.8799999999999,0.0,348.88,0.0,109.0,175.0,20.0,5974.74,12221.68
5241.0,10.0,4034.23,35.0,33.0,1988.0,346.87,3008.32,1114.0,67.0,0.0,2504.49,1203.0,0.0,945.09,15289.0
5248.0,38.989999999999995,4365.21,415.0,35.0,1461.0,613.22,1349.42,0.0,392.88,0.0,22.0,654.0,0.0,5909.75,15256.47
5251.0,34.0,3660.99,25.0,2058.0,0.0,837.18,3146.6,1288.0,283.88,0.0,98.17999999999999,0.0,20.0,5509.39,16961.22
5261.0,59.98,4340.11,27.0,41.0,51.0,537.9,1442.66,92.0,216.0,0.0,2588.72,46.0,15.0,1047.37,10504.739999999998
5266.0,119.96,4525.45,47.0,1587.0,134.0,525.6,2007.91,0.0,107.0,0.0,110.63,298.0,2.0,5734.87,15199.419999999998
5276.0,24.0,4094.27,32.0,52.0,206.0,150.68,1436.6,0.0,783.88,0.0,1973.43,124.0,0.0,1403.09,10279.95
5280.0,83.98,4607.55,0.0,2156.0,123.0,597.55,1446.11,0.0,100.0,0.0,46.82,126.0,4.0,6334.4,15625.41
5283.0,20.990000000000002,5211.98,1067.0,2205.0,546.0,890.0,3092.71,0.0,520.0,119.0,175.19,173.0,0.0,1146.66,15167.53
5285.0,19.99,5234.47,0.0,134.0,0.0,619.63,2209.94,0.0,841.0,0.0,0.0,23.0,17.0,2038.15,11137.18
5289.0,139.97,4000.59,15.0,1498.0,0.0,1953.98,1749.16,0.0,337.88,0.0,580.55,136.0,129.0,3637.58,14177.71
5291.0,166.95999999999998,5074.61,20.0,89.0,0.0,451.44,2404.68,0.0,205.0,0.0,2620.83,0.0,60.0,1110.84,12203.359999999999
5292.0,29.99,3208.81,0.0,1813.0,2551.0,718.8,2409.78,0.0,0.0,0.0,338.0,1778.0,0.0,2574.19,15421.57
5298.0,134.98,4635.39,25.0,0.0,1547.0,2106.61,1795.31,0.0,239.88,0.0,83.27000000000001,651.0,0.0,3338.98,14557.419999999998
5299.0,86.99,3400.24,15.0,2097.0,357.0,524.9,1314.31,0.0,408.0,0.0,2627.4900000000002,0.0,0.0,972.41,11803.339999999998
5300.0,167.96999999999997,3588.13,0.0,46.0,31.0,540.3,1766.46,0.0,398.0,99.0,2756.02,0.0,0.0,1021.53,10414.41
5304.0,9.0,6511.05,753.0,0.0,0.0,818.13,2679.22,0.0,23.0,0.0,80.0,289.0,0.0,4428.28,15590.68
5307.0,69.98,4744.76,35.0,261.0,147.0,546.6,1593.9,0.0,404.0,0.0,20.0,0.0,0.0,830.72,8652.96
5319.0,121.98,3049.54,15.0,165.0,0.0,2422.55,2561.44,1504.0,112.0,0.0,0.0,229.0,0.0,3792.05,13972.560000000001
5322.0,71.99000000000001,3523.63,0.0,1248.0,0.0,2002.66,1527.8600000000001,0.0,345.88,0.0,2760.44,0.0,0.0,1059.83,12540.289999999999
5338.0,81.99000000000001,4074.98,0.0,61.0,1580.0,728.96,2428.52,0.0,64.0,0.0,39.18,1305.0,2.0,5908.62,16274.25
5347.0,28.979999999999997,3541.07,40.0,105.0,160.0,570.29,1677.21,888.0,589.0,107.0,2425.32,0.0,25.0,1204.9,11361.77
5353.0,29.99,3330.88,20.0,1633.0,0.0,629.96,1380.24,0.0,737.0,0.0,592.55,0.0,15.0,5662.29,14030.91
5357.0,124.97,5195.52,368.0,196.0,2264.0,2094.42,2096.65,46.0,467.88,0.0,194.81,1160.0,0.0,4590.24,18798.489999999998
5378.0,53.97,3228.46,15.0,1046.0,1363.0,37.95,1738.96,0.0,0.0,0.0,74.0,903.0,30.0,3158.08,11648.42
5391.0,99.98,4001.99,0.0,130.0,150.0,64.35000000000001,1494.73,0.0,485.88,0.0,38.18,0.0,0.0,1922.23,8387.34
5394.0,49.98,3714.54,0.0,22.0,1327.0,512.79,1545.6399999999999,0.0,308.88,0.0,65.0,880.0,0.0,1392.03,9817.860000000002
5403.0,12.0,5099.62,0.0,1797.0,860.0,33.3,1620.55,0.0,54.0,93.0,65.45,807.0,20.0,3929.93,14391.85
