Sender_Account_Num,rfm_score,importance_flag
90574,433,High
90576,431,High
90601,424,High
90613,442,High
90620,442,High
90638,111,Low
90650,422,Mid
90681,444,High
90684,422,Mid
90689,414,Mid
90711,423,High
90714,123,Low
90715,443,High
90728,422,Mid
90745,442,High
90749,422,Mid
90751,434,High
90752,433,High
90756,111,Low
90764,442,High
90768,112,Low
90781,424,High
90783,424,High
90784,441,High
90817,441,High
90822,421,Mid
90829,421,Mid
90830,124,Low
90831,112,Low
90838,422,Mid
90840,432,High
90847,423,High
90861,441,High
90869,442,High
90877,431,High
90898,433,High
90903,431,High
90910,411,Mid
90916,431,High
90923,434,High
90931,123,Low
90958,444,High
90963,421,Mid
91010,443,High
91014,411,Mid
91035,442,High
91054,411,Mid
91055,444,High
91069,424,High
91091,444,High
91096,443,High
91107,421,Mid
91110,412,Mid
91124,421,Mid
91134,444,High
91145,444,High
91147,431,High
91151,111,Low
91169,411,Mid
91172,414,Mid
91174,124,Low
91186,424,High
91189,411,Mid
91202,443,High
91212,433,High
91230,444,High
91238,422,Mid
91245,121,Low
91252,112,Low
91253,421,Mid
91258,424,High
91261,422,Mid
91264,133,Low
91268,433,High
91276,114,Low
91294,424,High
91305,414,Mid
91324,414,Mid
91338,113,Low
91359,432,High
91360,442,High
91387,432,High
91393,433,High
91403,112,Low
91407,112,Low
91409,413,Mid
91421,111,Low
91427,434,High
91431,423,High
91436,122,Low
91447,411,Mid
91456,413,Mid
91468,434,High
91508,421,Mid
91520,444,High
91522,441,High
91532,421,Mid
91561,122,Low
91593,441,High
91601,422,Mid
91609,432,High
91615,411,Mid
91618,421,Mid
91625,444,High
91626,431,High
91627,433,High
91641,422,Mid
91655,414,Mid
91660,434,High
91665,442,High
91672,424,High
91684,442,High
91686,433,High
91695,434,High
91719,444,High
91733,133,Low
91741,441,High
91748,444,High
91749,134,Low
91760,443,High
91761,442,High
91788,114,Low
91789,432,High
91792,434,High
91795,421,Mid
91819,414,Mid
91835,114,Low
91844,424,High
91858,111,Low
91890,422,Mid
91906,443,High
91908,433,High
91916,411,Mid
91919,422,Mid
91964,114,Low
91987,424,High
91996,422,Mid
92018,111,Low
92030,434,High
92045,111,Low
92061,443,High
92067,123,Low
92091,444,High
92097,432,High
92113,434,High
92154,423,High
92165,432,High
92172,122,Low
92174,443,High
92175,433,High
92185,431,High
92205,434,High
92209,411,Mid
92210,124,Low
92226,414,Mid
92229,423,High
92237,443,High
92253,422,Mid
92265,434,High
92278,433,High
92283,443,High
92284,422,Mid
92296,441,High
92325,413,Mid
92336,414,Mid
92346,132,Low
92351,441,High
92356,111,Low
92386,113,Low
92396,442,High
92399,422,Mid
92413,423,High
92415,443,High
92416,433,High
92428,433,High
92430,433,High
92463,443,High
92468,422,Mid
92469,434,High
92485,421,Mid
92488,434,High
92498,443,High
92499,423,High
92506,444,High
92524,432,High
92527,421,Mid
92540,442,High
92551,431,High
92552,422,Mid
92566,434,High
92591,414,Mid
92601,442,High
92603,411,Mid
92610,113,Low
92614,444,High
92626,422,Mid
92631,413,Mid
92633,421,Mid
92635,442,High
92639,424,High
92649,434,High
92667,413,Mid
92675,432,High
92692,443,High
92693,421,Mid
92696,114,Low
92705,112,Low
92710,443,High
92715,433,High
92721,421,Mid
92768,444,High
92774,414,Mid
92775,442,High
92777,111,Low
92778,124,Low
92785,442,High
92793,413,Mid
92813,441,High
92830,433,High
92848,422,Mid
92852,443,High
92882,433,High
92892,441,High
92918,114,Low
92920,444,High
92925,124,Low
92936,443,High
92943,444,High
92945,434,High
92959,441,High
92970,431,High
92973,443,High
92977,111,Low
92998,434,High
93012,432,High
93024,413,Mid
93025,432,High
93051,123,Low
93083,444,High
93095,111,Low
93144,112,Low
93167,421,Mid
93176,413,Mid
93177,121,Low
93178,444,High
93187,432,High
93215,121,Low
93228,434,High
93241,444,High
93283,423,High
93303,131,Low
93313,433,High
93333,434,High
93372,443,High
93375,411,Mid
93399,441,High
93401,111,Low
93407,132,Low
93420,113,Low
93426,423,High
93458,442,High
93492,113,Low
93514,111,Low
93522,434,High
93528,443,High
93530,443,High
93588,441,High
93608,433,High
93614,442,High
93624,434,High
93653,423,High
93656,123,Low
93658,422,Mid
93665,424,High
93678,441,High
93680,444,High
93683,424,High
93692,124,Low
93694,434,High
93765,431,High
93771,411,Mid
93782,124,Low
93787,442,High
93790,432,High
93827,433,High
93841,432,High
93850,432,High
93862,422,Mid
93866,432,High
93867,132,Low
93870,433,High
93871,442,High
93884,121,Low
93893,411,Mid
93932,411,Mid
93952,443,High
93971,433,High
93990,444,High
93992,121,Low
94002,123,Low
94012,444,High
94025,442,High
94032,414,Mid
94054,134,Low
94072,112,Low
94079,421,Mid
94088,412,Mid
94090,442,High
94130,412,Mid
94142,443,High
94152,111,Low
94153,114,Low
94157,423,High
94164,433,High
94171,111,Low
94172,413,Mid
94177,413,Mid
94178,133,Low
94182,123,Low
94186,444,High
94200,132,Low
94209,424,High
94210,414,Mid
94213,424,High
94220,444,High
94272,123,Low
94318,441,High
94324,414,Mid
94332,412,Mid
94333,424,High
94343,434,High
94357,443,High
94358,132,Low
94368,424,High
94374,434,High
94385,111,Low
94388,431,High
94394,443,High
94420,413,Mid
94432,441,High
94438,434,High
94441,434,High
94463,412,Mid
94487,413,Mid
94497,412,Mid
94532,432,High
94535,432,High
94547,433,High
94555,423,High
94569,411,Mid
94580,411,Mid
94598,423,High
94609,434,High
94652,431,High
94659,423,High
94666,444,High
94708,432,High
94732,434,High
94744,443,High
94799,434,High
94829,441,High
94833,441,High
94835,144,Mid
94840,113,Low
94863,423,High
94879,443,High
94908,433,High
94923,114,Low
94925,422,Mid
94941,434,High
94948,424,High
94958,444,High
94959,412,Mid
94965,432,High
94975,433,High
94981,433,High
94991,424,High
95000,444,High
95001,423,High
95009,412,Mid
95011,433,High
95032,424,High
95039,431,High
95044,434,High
95048,444,High
95059,114,Low
95067,424,High
95069,414,Mid
95092,414,Mid
95108,414,Mid
95109,411,Mid
95132,444,High
95139,444,High
95149,414,Mid
95152,431,High
95160,443,High
95185,434,High
95213,414,Mid
95222,113,Low
95241,413,Mid
95243,433,High
95267,424,High
95294,442,High
95299,432,High
95314,434,High
95330,431,High
95339,421,Mid
95349,121,Low
95351,123,Low
95398,424,High
95414,442,High
95418,423,High
95429,423,High
95445,443,High
95452,431,High
95463,431,High
95467,114,Low
95478,433,High
95497,422,Mid
95503,432,High
95504,431,High
95505,422,Mid
95511,431,High
95518,432,High
95543,433,High
95556,421,Mid
95559,443,High
95578,124,Low
95627,442,High
95633,444,High
95681,121,Low
95690,414,Mid
95710,413,Mid
95712,421,Mid
95714,413,Mid
95719,432,High
95744,433,High
95749,112,Low
95754,444,High
95757,112,Low
95763,111,Low
95765,413,Mid
95783,422,Mid
95785,423,High
95802,422,Mid
95828,131,Low
95843,444,High
95862,432,High
95870,433,High
95876,413,Mid
95880,121,Low
95882,443,High
95906,441,High
95924,424,High
95936,444,High
95949,442,High
95957,443,High
95970,443,High
95988,434,High
95994,411,Mid
96019,421,Mid
96051,112,Low
96085,431,High
96107,443,High
96142,113,Low
96162,121,Low
96177,421,Mid
96184,413,Mid
96188,134,Low
96218,444,High
96219,432,High
96236,414,Mid
96239,114,Low
96262,433,High
96268,411,Mid
96273,431,High
96280,412,Mid
96284,411,Mid
96290,424,High
96340,421,Mid
96342,444,High
96360,443,High
96382,411,Mid
96390,122,Low
96395,421,Mid
96404,444,High
96407,423,High
96416,424,High
96425,443,High
96430,423,High
96436,442,High
96447,121,Low
96474,424,High
96498,442,High
96502,423,High
96509,444,High
96514,434,High
96517,424,High
96560,433,High
96564,113,Low
96570,413,Mid
96579,433,High
96585,424,High
96593,414,Mid
96595,422,Mid
96602,443,High
96618,423,High
96622,432,High
96627,122,Low
96641,424,High
96643,411,Mid
96653,431,High
96660,432,High
96671,423,High
96673,412,Mid
96675,434,High
96706,421,Mid
96722,123,Low
96740,112,Low
96759,444,High
96804,443,High
96808,444,High
96825,421,Mid
96827,113,Low
96838,111,Low
96852,443,High
96860,411,Mid
96861,443,High
96870,444,High
96873,434,High
96882,122,Low
96883,134,Low
96886,122,Low
96902,422,Mid
96905,424,High
96916,443,High
96921,443,High
96923,442,High
96940,411,Mid
96941,421,Mid
96952,414,Mid
96975,434,High
97015,424,High
97033,444,High
97069,433,High
97071,411,Mid
97094,114,Low
97097,423,High
97106,434,High
97116,444,High
97124,414,Mid
97131,122,Low
97138,423,High
97140,421,Mid
97152,111,Low
97163,432,High
97171,132,Low
97224,112,Low
97236,421,Mid
97241,412,Mid
97250,444,High
97272,114,Low
97275,442,High
97288,413,Mid
97301,421,Mid
97306,424,High
97337,442,High
97348,412,Mid
97369,421,Mid
97372,122,Low
97374,433,High
97381,442,High
97419,444,High
97446,444,High
97454,444,High
97460,433,High
97469,421,Mid
97471,421,Mid
97503,112,Low
97507,444,High
97517,112,Low
97523,411,Mid
97530,432,High
97554,431,High
97573,413,Mid
97581,414,Mid
97587,412,Mid
97595,433,High
97602,422,Mid
97632,432,High
97633,111,Low
97640,134,Low
97649,432,High
97657,423,High
97659,434,High
97670,421,Mid
97671,414,Mid
97714,421,Mid
97728,412,Mid
97731,112,Low
97735,111,Low
97747,443,High
97754,113,Low
97768,431,High
97772,411,Mid
97786,442,High
97790,134,Low
97791,432,High
97803,421,Mid
97806,414,Mid
97810,442,High
97829,114,Low
97831,442,High
97832,423,High
97833,441,High
97854,412,Mid
97861,434,High
97867,421,Mid
97873,421,Mid
97886,432,High
97898,432,High
97914,443,High
97921,412,Mid
97922,413,Mid
97923,441,High
97928,112,Low
97940,442,High
97955,114,Low
97960,434,High
97961,124,Low
97979,444,High
97997,113,Low
98031,422,Mid
98062,114,Low
98064,443,High
98065,121,Low
98066,414,Mid
98072,111,Low
98083,421,Mid
98099,442,High
98102,421,Mid
98119,433,High
98135,434,High
98159,112,Low
98171,133,Low
98184,422,Mid
98187,443,High
98203,444,High
98219,423,High
98220,422,Mid
98225,441,High
98230,434,High
98238,442,High
98245,444,High
98249,124,Low
98271,431,High
98303,433,High
98305,444,High
98316,111,Low
98332,422,Mid
98336,121,Low
98346,424,High
98354,431,High
98363,443,High
98373,111,Low
98405,413,Mid
98410,444,High
98434,413,Mid
98443,113,Low
98452,412,Mid
98458,421,Mid
98468,444,High
98473,433,High
98475,414,Mid
98476,133,Low
98491,442,High
98502,432,High
98519,413,Mid
98522,431,High
98542,424,High
98543,441,High
98552,133,Low
98556,434,High
98560,444,High
98569,444,High
98574,423,High
98578,421,Mid
98590,423,High
98606,432,High
98611,113,Low
98626,443,High
98634,441,High
98646,443,High
98650,132,Low
98668,414,Mid
98674,443,High
98679,114,Low
98693,112,Low
98701,112,Low
98708,124,Low
98722,443,High
98751,442,High
98761,442,High
98762,421,Mid
98783,443,High
98837,414,Mid
98840,111,Low
98842,122,Low
98847,431,High
98861,414,Mid
98889,424,High
98898,433,High
98923,124,Low
98924,422,Mid
98985,423,High
98987,432,High
98993,434,High
98994,111,Low
99007,441,High
99012,441,High
99023,434,High
99025,111,Low
99051,444,High
99057,443,High
99059,442,High
99064,124,Low
99092,444,High
99095,412,Mid
99102,432,High
99127,411,Mid
99152,114,Low
99182,142,Mid
99211,413,Mid
99214,434,High
99215,421,Mid
99238,443,High
99275,423,High
99283,444,High
99288,441,High
99325,423,High
99326,422,Mid
99335,432,High
99339,433,High
99351,441,High
99363,441,High
99365,432,High
99368,421,Mid
99376,434,High
99403,134,Low
99408,432,High
99410,121,Low
99434,424,High
99447,132,Low
99481,434,High
99483,134,Low
99492,411,Mid
99515,421,Mid
99536,422,Mid
99539,434,High
99569,122,Low
99578,111,Low
99580,422,Mid
99581,424,High
99609,111,Low
99623,422,Mid
99657,421,Mid
99658,412,Mid
99663,424,High
99666,443,High
99689,124,Low
99691,432,High
99693,434,High
99708,112,Low
99726,444,High
99735,421,Mid
99769,111,Low
99772,121,Low
99790,421,Mid
99794,421,Mid
99799,442,High
99807,443,High
99812,413,Mid
99814,433,High
99815,421,Mid
99826,434,High
99833,433,High
99836,424,High
99840,434,High
99851,444,High
99868,113,Low
99884,421,Mid
99887,444,High
99891,413,Mid
99895,422,Mid
99939,132,Low
99949,421,Mid
99952,434,High
99988,434,High
99998,123,Low
100000,443,High
100002,433,High
100019,414,Mid
100053,434,High
100060,432,High
100086,133,Low
100094,113,Low
100098,444,High
100105,434,High
100115,443,High
100120,422,Mid
100126,443,High
100137,414,Mid
100144,422,Mid
100155,441,High
100159,442,High
100166,113,Low
100169,411,Mid
100171,434,High
100197,432,High
100198,432,High
100214,432,High
100223,434,High
100224,441,High
100233,442,High
100250,424,High
100264,413,Mid
100273,424,High
100282,432,High
100300,121,Low
100301,423,High
100324,431,High
100338,444,High
100348,441,High
100376,444,High
100384,414,Mid
100385,112,Low
100420,123,Low
100423,432,High
100445,421,Mid
100466,444,High
100472,412,Mid
100478,421,Mid
100483,414,Mid
100489,422,Mid
100493,433,High
100537,442,High
100541,121,Low
100569,434,High
100573,423,High
100583,432,High
100593,434,High
100608,444,High
100613,134,Low
100614,432,High
100618,111,Low
100621,441,High
100636,413,Mid
100640,423,High
100645,423,High
100656,424,High
100658,122,Low
100687,413,Mid
100688,444,High
100690,442,High
100694,443,High
100703,411,Mid
100736,414,Mid
100751,433,High
100766,414,Mid
100782,422,Mid
100796,434,High
100800,434,High
100805,421,Mid
100818,422,Mid
100820,444,High
100827,442,High
100848,431,High
100859,432,High
100866,423,High
100873,433,High
100901,411,Mid
100906,411,Mid
100909,411,Mid
100925,113,Low
100927,421,Mid
100931,443,High
100934,122,Low
100947,442,High
100986,421,Mid
100988,432,High
